,id,ct_median_income
39841,948147,25191
39842,14911027,35732
39843,17286950,100357
39844,12021839,31944
39845,13436913,28892
39846,5636395,62672
39847,16312458,82026
39848,4438029,92132
39849,11438045,46274
39850,16011299,62078
39851,1104567,102152
39852,4908452,132386
39853,10531003,86250
39854,13640905,64303
39855,7666157,53442
39856,20624559,115100
39857,10910639,107482
39858,19203972,72601
39859,4387007,51000
39860,5543996,92944
39861,18057770,51003
39862,5422368,35148
39863,6450283,143846
39864,303694,33953
39865,10390093,108571
39866,16477095,102153
39867,15285302,82063
39868,3567754,38693
39869,10368710,41146
39870,707658,77254
39871,12519774,80496
39872,8045960,67127
39873,18241803,73643
39874,20730892,87535
39875,2547335,54780
39876,12955865,75726
39877,14071446,70852
39878,13281571,40056
39879,11106074,134722
39880,16480197,15350
39881,15223114,26599
39882,20874101,102000
39883,6384383,48615
39884,2022920,73802
39885,7842141,88672
39886,17477606,129884
39887,17016162,137875
39888,13319043,57679
39889,19754060,83750
39890,653166,38321
39891,16928186,57500
39892,8193538,20288
39893,1488883,74828
39894,9340975,106872
39895,11335937,17500
39896,9823130,44974
39897,9023240,111017
39898,5762630,67342
39899,13153219,58772
39900,11169819,58838
39901,6812924,71591
39902,8326823,29101
39903,4383734,101772
39904,19573782,60203
39905,4841982,44618
39906,10925179,111017
39907,123354,14500
39908,16520193,131484
39909,18262583,71591
39910,10164502,158125
39911,1454258,82969
39912,6238576,88929
39913,10636648,112500
39914,18490512,77808
39915,4695337,36056
39916,8105486,150670
39917,18373345,76003
39918,16192646,54806
39919,15322642,53702
39920,3240016,132205
39921,17761581,118590
39922,15928157,52295
39923,10339057,47658
39924,17263707,43341
39925,19330870,40368
39926,11190831,34894
39927,830330,82500
39928,11042319,37695
39929,14109026,84231
39930,4707285,41443
39931,15780460,127065
39932,16580,50865
39933,870532,59063
39934,17025789,85426
39935,14141622,107063
39936,14991299,50441
39937,16260261,105361
39938,9755989,74193
39939,11571063,61983
39940,8489617,37457
39941,7999775,70938
39942,11239207,42500
39943,14670074,92738
39944,4218929,27241
39945,10830019,30255
39946,450009,34922
39947,10992628,116339
39948,17750170,31270
39949,8775096,107348
39950,350479,72316
39951,19213856,86579
39952,12796052,96429
39953,2611276,69833
39954,2257080,112976
39955,21173342,82171
39956,256148,59980
39957,6662967,117181
39958,18246550,71591
39959,13355012,60833
39960,9820483,26188
39961,1276760,96806
39962,16708336,70457
39963,6304002,84063
39964,9278786,72786
39965,16120067,39621
39966,7932177,89643
39967,4820897,25231
39968,9133627,42430
39969,15806285,95587
39970,4445872,42356
39971,16797848,135270
39972,16056607,107625
39973,17399127,19333
39974,2288762,129735
39975,12984535,102030
39976,9978619,60203
39977,14251966,58500
39978,6552654,123649
39979,6959212,47993
39980,7606842,111616
39981,6106955,47935
39982,11965767,27705
39983,4950629,82500
39984,3410667,56620
39985,7745578,68482
39986,50032,53311
39987,15274999,34894
39988,12628282,31705
39989,11440702,104821
39990,3116245,74804
39991,18037180,69944
39992,9472828,67289
39993,17848009,42500
39994,8241975,59670
39995,10810,102030
39996,11157369,59670
39997,9261381,114340
39998,6626581,65222
39999,18200170,31156
40000,10225348,51899
40001,17479321,95875
40002,16856193,52554
40003,12656371,37548
40004,18958724,114353
40005,10469388,52063
40006,18714333,66835
40007,19719467,60203
40008,4853287,46140
40009,14452603,52054
40010,5562962,43382
40011,17268805,87028
40012,645780,77808
40013,3578158,39536
40014,7787983,84231
40015,11993790,105188
40016,4629367,59118
40017,20817322,88567
40018,20707376,87276
40019,12207129,91351
40020,15820618,77941
40021,11033590,66835
40022,2653544,39295
40023,4558270,40965
40024,10985283,74700
40025,18194839,86164
40026,10100828,53345
40027,1117349,131481
40028,14535504,76522
40029,5919646,120769
40030,851443,36108
40031,1922448,28598
40032,12584879,43538
40033,8409234,110592
40034,1984302,47730
40035,10381948,36982
40036,18999002,52479
40037,765315,83750
40038,15513815,32899
40039,7748355,102045
40040,17666497,82500
40041,15499600,133710
40042,14709477,112976
40043,13360023,52566
40044,18005835,89600
40045,18691200,36237
40046,9434513,175625
40047,9366138,22306
40048,5019183,80833
40049,20647361,96806
40050,8581778,50994
40051,4868305,17218
40052,15177667,127184
40053,3395099,103275
40054,10434432,81709
40055,812695,44493
40056,13525592,127904
40057,16503552,68989
40058,10176552,42018
40059,7951281,36750
40060,17550167,56586
40061,12737808,114340
40062,3831,82756
40063,9426418,88222
40064,2564704,128875
40065,5651075,107019
40066,10308968,121217
40067,16416650,70852
40068,19141428,117055
40069,12008497,58853
40070,16688638,74215
40071,16793888,65500
40072,6987294,79183
40073,15008013,71958
40074,18916321,100359
40075,21105443,39552
40076,7618146,82026
40077,13381201,87028
40078,1936003,64138
40079,10628904,42837
40080,4217493,44857
40081,16851973,103427
40082,20404921,80972
40083,1071480,54007
40084,12608363,80972
40085,9882744,123313
40086,16175470,131667
40087,1507845,124740
40088,14722711,40453
40089,3651492,69363
40090,1262392,50250
40091,7172400,71801
40092,19057073,152320
40093,6310981,77500
40094,4625594,77108
40095,4387183,87525
40096,15641937,186422
40097,20393477,34340
40098,20776052,57230
40099,4509145,135532
40100,18173618,81379
40101,9433268,44058
40102,2329807,39504
40103,18525160,131770
40104,18776123,69593
40105,16321597,115509
40106,3199703,98036
40107,1185357,47730
40108,15434352,61357
40109,8161733,61484
40110,8885041,54259
40111,14806567,60450
40112,5374712,41310
40113,1747484,47255
40114,20920690,72601
40115,16063596,31196
40116,279120,84630
40117,16230169,80833
40118,19594536,108750
40119,11223100,52479
40120,1606395,31196
40121,15856861,60450
40122,18507843,42986
40123,5882524,62190
40124,18375701,37744
40125,17343258,96932
40126,11894655,95080
40127,9108883,33953
40128,3751008,93188
40129,17381,41310
40130,19070964,43933
40131,17609502,34894
40132,7095708,43182
40133,16854236,125203
40134,5786224,75180
40135,16782622,73868
40136,2210493,70708
40137,8817059,75632
40138,8904546,80958
40139,15565532,68886
40140,14558032,81452
40141,4210004,151477
40142,2274674,101634
40143,16723619,65670
40144,1810172,31769
40145,15496166,23485
40146,4502357,53289
40147,9509827,100139
40148,18479564,132386
40149,8068609,54886
40150,7390157,95454
40151,11800968,40016
40152,16720574,118125
40153,6480967,55238
40154,13085830,41934
40155,18254869,42325
40156,11410116,71685
40157,842961,89674
40158,17529164,88099
40159,2115061,116105
40160,10247691,68092
40161,775298,59118
40162,18456995,80958
40163,17642429,154005
40164,18277856,42986
40165,9005771,187500
40166,9114159,33229
40167,4858305,101884
40168,16083708,38321
40169,18869692,143846
40170,18738138,71429
40171,12742621,130109
40172,3693762,37695
40173,17544058,130109
40174,16310963,25540
40175,17388450,56420
40176,15484398,89340
40177,3186641,126957
40178,9590866,113819
40179,3414993,35440
40180,18488856,117188
40181,18897102,76420
40182,14823338,22334
40183,8688811,96641
40184,1759389,47688
40185,17827301,18627
40186,14571316,100354
40187,16005905,60625
40188,12095413,34894
40189,11221482,38176
40190,1397485,54719
40191,14020260,75250
40192,17131099,75350
40193,8339,64303
40194,8571607,68989
40195,16601867,80833
40196,10010012,46274
40197,13624713,41611
40198,1403549,69722
40199,20286105,25364
40200,4785563,93672
40201,13128405,82410
40202,20240795,87276
40203,18975570,46588
40204,8194497,146920
40205,2637065,37853
40206,19154395,29101
40207,18763188,121354
40208,867721,118125
40209,18728107,58404
40210,6887909,66923
40211,10117951,39536
40212,14536666,58838
40213,51773,108184
40214,15465050,124313
40215,325842,38382
40216,20359268,56696
40217,17779933,28327
40218,14995900,92174
40219,11873498,53000
40220,7820526,42776
40221,20244002,60450
40222,3083197,98681
40223,18476443,64779
40224,1935175,83169
40225,19413015,101656
40226,16940772,50882
40227,19766824,55952
40228,9739230,19976
40229,20034806,47121
40230,11465084,40845
40231,19198831,51474
40232,483505,146750
40233,14658952,32961
40234,3783087,42200
40235,13486885,70852
40236,20194540,-666666666
40237,17044362,51157
40238,10388054,123929
40239,4720558,22334
40240,2051499,108750
40241,11411361,41645
40242,2159898,47273
40243,4863108,115455
40244,6577974,27321
40245,244547,98681
40246,1347175,84063
40247,1122040,14834
40248,18256349,102152
40249,15986944,76003
40250,4963237,57652
40251,738588,112784
40252,15649758,100357
40253,12433576,135718
40254,3571986,57215
40255,14831723,38176
40256,14772799,37134
40257,12380704,128517
40258,9921369,94386
40259,6611652,35440
40260,20601784,34688
40261,18088674,66835
40262,7385651,38321
40263,17222935,24323
40264,7760019,76003
40265,4538019,101583
40266,7971643,42500
40267,3952390,18641
40268,6545310,84946
40269,13220720,37917
40270,13915978,111019
40271,18506292,31493
40272,1976329,95703
40273,191108,104783
40274,17664207,95441
40275,14368865,136168
40276,17483703,76971
40277,3073038,101667
40278,8687096,47273
40279,16171896,-666666666
40280,8776479,56000
40281,17559739,96806
40282,15984856,107254
40283,1150594,103194
40284,298782,53442
40285,16393331,45852
40286,8286687,157339
40287,18547695,42431
40288,16289847,117055
40289,9573507,48125
40290,9516417,87135
40291,3962349,96641
40292,8106619,21958
40293,11912326,39760
40294,18391536,87535
40295,20955226,190909
40296,2674784,62625
40297,15130400,37154
40298,8301651,77254
40299,3636803,136761
40300,8943358,40000
40301,16722169,66835
40302,2136293,56618
40303,9926871,72911
40304,11169761,52676
40305,14124508,33217
40306,16428049,92419
40307,15986033,82606
40308,20435261,9740
40309,13094802,93063
40310,9801260,75556
40311,5632961,118672
40312,6758221,43681
40313,13032846,59704
40314,2922197,76137
40315,4084903,32690
40316,18443902,51019
40317,18434006,67612
40318,12654751,187625
40319,16859463,97875
40320,15517755,90893
40321,14107909,19333
40322,14089094,79097
40323,16193690,36957
40324,18389483,72632
40325,5038425,35440
40326,14422374,114607
40327,10753840,116339
40328,872179,69271
40329,7735580,87535
40330,8703319,32639
40331,17653059,95454
40332,15771978,17569
40333,4554000,77243
40334,7495831,55370
40335,7664939,167708
40336,17430142,60718
40337,1391215,113750
40338,41425,20288
40339,16274775,16406
40340,9864155,71958
40341,18715653,22334
40342,16822394,42054
40343,16907576,42813
40344,4407026,48421
40345,12815192,103194
40346,9089397,30982
40347,16969156,62717
40348,20933996,33889
40349,5123810,132386
40350,9039932,89896
40351,12445316,28051
40352,13667440,24426
40353,15492561,58190
40354,7956817,90625
40355,14261749,59896
40356,16187145,100000
40357,20035483,43011
40358,11437378,111651
40359,15565058,24834
40360,13223336,202014
40361,3509822,64728
40362,1970816,70903
40363,3966549,98608
40364,9647450,44058
40365,15782956,72632
40366,7023913,71958
40367,15819829,72868
40368,4484366,41146
40369,15543090,120319
40370,19073637,75682
40371,872314,30213
40372,2875630,87292
40373,1475631,46369
40374,7502127,152569
40375,17752261,48429
40376,20655641,67981
40377,1411583,73182
40378,13251070,123649
40379,13208373,121553
40380,9050138,72439
40381,16443208,98264
40382,6109169,43068
40383,16580175,80625
40384,16439000,34583
40385,15268965,127184
40386,3251695,42500
40387,15735286,57727
40388,14572835,45893
40389,7074488,59670
40390,15784865,167188
40391,93540,43425
40392,5631165,51518
40393,4854552,101772
40394,16336709,100000
40395,16533105,56422
40396,5533509,58838
40397,15434512,40180
40398,7637363,150057
40399,17210925,102152
40400,15817749,70000
40401,6436877,104330
40402,15518009,81452
40403,8488834,98681
40404,13533861,35440
40405,21109467,49888
40406,756892,110313
40407,17281599,56823
40408,18993398,65428
40409,7263042,150057
40410,9713526,73256
40411,16429715,37154
40412,15648776,48438
40413,898737,103427
40414,18734555,60588
40415,4053912,148831
40416,17640722,44464
40417,82525,33926
40418,17864957,19696
40419,18958323,92132
40420,17603059,95921
40421,9348579,97750
40422,417858,205865
40423,6211014,32202
40424,20725043,34340
40425,14041332,69348
40426,19330793,130234
40427,17366682,21154
40428,13175004,65129
40429,8052159,61875
40430,14383209,64303
40431,12090975,63617
40432,11260762,32899
40433,15162895,107143
40434,933129,113821
40435,6423589,45086
40436,6781783,51518
40437,13782018,110592
40438,4379572,52083
40439,2949790,119167
40440,15408774,54780
40441,10522163,80651
40442,11829124,135011
40443,12222626,84278
40444,17690331,54587
40445,17815532,65222
40446,4841027,32195
40447,1939283,94000
40448,16260692,71591
40449,14552591,136761
40450,16780463,207460
40451,3812595,98260
40452,15728250,35391
40453,14505814,93349
40454,7999279,92288
40455,9344183,49438
40456,538590,58480
40457,12671359,62672
40458,15666607,36442
40459,11298162,84018
40460,548475,180607
40461,6261890,69145
40462,1221430,45147
40463,1839549,79097
40464,15432669,57230
40465,7116968,37548
40466,6343532,44058
40467,16320023,111441
40468,16417715,60509
40469,5880532,40269
40470,12763181,70375
40471,12253994,59716
40472,16084355,110298
40473,16898313,102017
40474,15216713,58958
40475,511448,52554
40476,573701,72232
40477,14048533,90383
40478,20955734,98594
40479,322800,28892
40480,14389559,88929
40481,17733624,42105
40482,4568116,47993
40483,18489177,38968
40484,12684974,118125
40485,14769283,60612
40486,16566429,130288
40487,7600297,102045
40488,6524913,80403
40489,16794235,52054
40490,10407748,17303
40491,14218449,34107
40492,17474355,40576
40493,1214133,76137
40494,4403928,106872
40495,18076273,121354
40496,3943630,93672
40497,14142409,87276
40498,6435498,130288
40499,20598909,160412
40500,8172995,79779
40501,8087274,89531
40502,9327046,64228
40503,15162368,156250
40504,840391,122212
40505,16060285,130099
40506,7824740,102100
40507,13939008,106987
40508,10548699,77609
40509,18042760,47658
40510,15232942,64342
40511,20635474,24911
40512,11849414,24177
40513,19037873,43155
40514,14440587,58958
40515,3968434,134306
40516,19608056,51518
40517,18590415,51899
40518,13522364,27018
40519,17514674,67852
40520,2051276,64375
40521,6759056,132205
40522,19183698,92179
40523,16769181,90893
40524,17220307,40453
40525,254244,84375
40526,19265709,22306
40527,6832248,37020
40528,15354388,57215
40529,17249794,158125
40530,5205123,53311
40531,12340626,32378
40532,728486,33953
40533,7174695,119464
40534,16256177,41383
40535,13814049,95500
40536,3793831,78984
40537,27644,135270
40538,10091438,86944
40539,15217220,126429
40540,14092719,121354
40541,16635016,31031
40542,5684919,80396
40543,9110135,98608
40544,16828918,40287
40545,17961693,84780
40546,17826717,32031
40547,8905011,36044
40548,5396801,84018
40549,16154928,48382
40550,15648993,108306
40551,3208642,20333
40552,15148838,75250
40553,3738138,53795
40554,20851319,31889
40555,524239,52356
40556,4393502,103700
40557,21070079,34457
40558,17993218,53598
40559,11082235,38382
40560,255996,125139
40561,14491357,58827
40562,4243896,150670
40563,11040458,35440
40564,9855805,78071
40565,16931421,106806
40566,5862463,47770
40567,16383381,57813
40568,18450267,62161
40569,9717549,122074
40570,15144508,53311
40571,16277393,87276
40572,6784171,95500
40573,17721005,66835
40574,2739707,180742
40575,17423455,60203
40576,10371643,94405
40577,16055066,52295
40578,14016295,42986
40579,17608146,72526
40580,13433684,117378
40581,18783089,31318
40582,16338086,77778
40583,486751,60205
40584,16518787,98608
40585,11131234,165551
40586,4274589,31490
40587,6087872,88824
40588,4624582,86250
40589,16315325,123814
40590,10966013,112639
40591,6628531,45792
40592,15343159,101117
40593,12973636,77254
40594,6119574,21426
40595,15303092,112965
40596,14610596,31960
40597,1869438,41538
40598,19160639,116105
40599,7730115,81133
40600,15021341,-666666666
40601,11534269,79388
